Date,Demand,Product_Product B,Product_Product C,Demand(t-1),Demand(t-2),Year,Month,DayOfWeek,Product_Product B * Demand,Product_Product C * Demand
2019-05-25,109,True,False,86.0,162.0,2019,5,5,109,0
2019-05-25,81,False,False,109.0,86.0,2019,5,5,0,0
2019-05-25,91,False,True,81.0,109.0,2019,5,5,0,91
2019-05-26,94,False,False,91.0,81.0,2019,5,6,0,0
2019-05-26,179,True,False,94.0,91.0,2019,5,6,179,0
2019-05-26,147,False,True,179.0,94.0,2019,5,6,0,147
2019-05-27,62,True,False,147.0,179.0,2019,5,0,62,0
2019-05-27,155,False,True,62.0,147.0,2019,5,0,0,155
2019-05-27,168,False,False,155.0,62.0,2019,5,0,0,0
2019-05-28,95,False,True,168.0,155.0,2019,5,1,0,95
2019-05-28,97,True,False,95.0,168.0,2019,5,1,97,0
2019-05-28,184,False,False,97.0,95.0,2019,5,1,0,0
2019-05-29,135,False,False,184.0,97.0,2019,5,2,0,0
2019-05-29,109,True,False,135.0,184.0,2019,5,2,109,0
2019-05-29,192,False,True,109.0,135.0,2019,5,2,0,192
2019-05-30,110,False,False,192.0,109.0,2019,5,3,0,0
2019-05-30,126,True,False,110.0,192.0,2019,5,3,126,0
2019-05-30,100,False,True,126.0,110.0,2019,5,3,0,100
2019-05-31,170,False,False,100.0,126.0,2019,5,4,0,0
2019-05-31,140,True,False,170.0,100.0,2019,5,4,140,0
2019-05-31,77,False,True,140.0,170.0,2019,5,4,0,77
2019-06-01,151,False,False,77.0,140.0,2019,6,5,0,0
2019-06-01,190,True,False,151.0,77.0,2019,6,5,190,0
2019-06-01,52,False,True,190.0,151.0,2019,6,5,0,52
2019-06-02,113,True,False,52.0,190.0,2019,6,6,113,0
2019-06-02,127,False,True,113.0,52.0,2019,6,6,0,127
2019-06-02,98,False,False,127.0,113.0,2019,6,6,0,0
2019-06-03,153,False,False,98.0,127.0,2019,6,0,0,0
2019-06-03,84,True,False,153.0,98.0,2019,6,0,84,0
2019-06-03,154,False,True,84.0,153.0,2019,6,0,0,154
2019-06-04,165,False,False,154.0,84.0,2019,6,1,0,0
2019-06-04,97,True,False,165.0,154.0,2019,6,1,97,0
2019-06-04,195,False,True,97.0,165.0,2019,6,1,0,195
2019-06-05,122,True,False,195.0,97.0,2019,6,2,122,0
2019-06-05,81,False,False,122.0,195.0,2019,6,2,0,0
2019-06-05,187,False,True,81.0,122.0,2019,6,2,0,187
2019-06-06,150,False,False,187.0,81.0,2019,6,3,0,0
2019-06-06,113,True,False,150.0,187.0,2019,6,3,113,0
2019-06-06,102,False,True,113.0,150.0,2019,6,3,0,102
2019-06-07,107,True,False,102.0,113.0,2019,6,4,107,0
2019-06-07,167,False,True,107.0,102.0,2019,6,4,0,167
2019-06-07,142,False,False,167.0,107.0,2019,6,4,0,0
2019-06-08,66,True,False,142.0,167.0,2019,6,5,66,0
2019-06-08,57,False,True,66.0,142.0,2019,6,5,0,57
2019-06-08,126,False,False,57.0,66.0,2019,6,5,0,0
2019-06-09,103,False,False,126.0,57.0,2019,6,6,0,0
2019-06-09,155,True,False,103.0,126.0,2019,6,6,155,0
2019-06-09,72,False,True,155.0,103.0,2019,6,6,0,72
2019-06-10,176,False,False,72.0,155.0,2019,6,0,0,0
2019-06-10,85,True,False,176.0,72.0,2019,6,0,85,0
2019-06-10,124,False,True,85.0,176.0,2019,6,0,0,124
2019-06-11,150,False,False,124.0,85.0,2019,6,1,0,0
2019-06-11,189,True,False,150.0,124.0,2019,6,1,189,0
2019-06-11,143,False,True,189.0,150.0,2019,6,1,0,143
2019-06-12,102,False,False,143.0,189.0,2019,6,2,0,0
2019-06-12,119,True,False,102.0,143.0,2019,6,2,119,0
2019-06-12,98,False,True,119.0,102.0,2019,6,2,0,98
2019-06-13,56,True,False,98.0,119.0,2019,6,3,56,0
2019-06-13,147,False,True,56.0,98.0,2019,6,3,0,147
2019-06-13,65,False,False,147.0,56.0,2019,6,3,0,0
2019-06-14,184,False,False,65.0,147.0,2019,6,4,0,0
2019-06-14,149,True,False,184.0,65.0,2019,6,4,149,0
2019-06-14,189,False,True,149.0,184.0,2019,6,4,0,189
2019-06-15,192,False,False,189.0,149.0,2019,6,5,0,0
2019-06-15,187,True,False,192.0,189.0,2019,6,5,187,0
2019-06-15,159,False,True,187.0,192.0,2019,6,5,0,159
2019-06-16,111,True,False,159.0,187.0,2019,6,6,111,0
2019-06-16,89,False,False,111.0,159.0,2019,6,6,0,0
2019-06-16,107,False,True,89.0,111.0,2019,6,6,0,107
2019-06-17,103,False,False,107.0,89.0,2019,6,0,0,0
2019-06-17,115,True,False,103.0,107.0,2019,6,0,115,0
2019-06-17,165,False,True,115.0,103.0,2019,6,0,0,165
2019-06-18,127,True,False,165.0,115.0,2019,6,1,127,0
2019-06-18,148,False,True,127.0,165.0,2019,6,1,0,148
2019-06-18,156,False,False,148.0,127.0,2019,6,1,0,0
2019-06-19,96,False,True,156.0,148.0,2019,6,2,0,96
2019-06-19,65,True,False,96.0,156.0,2019,6,2,65,0
2019-06-19,102,False,False,65.0,96.0,2019,6,2,0,0
2019-06-20,170,False,False,102.0,65.0,2019,6,3,0,0
2019-06-20,160,True,False,170.0,102.0,2019,6,3,160,0
2019-06-20,136,False,True,160.0,170.0,2019,6,3,0,136
2019-06-21,200,False,False,136.0,160.0,2019,6,4,0,0
2019-06-21,76,True,False,200.0,136.0,2019,6,4,76,0
2019-06-21,76,False,True,76.0,200.0,2019,6,4,0,76
2019-06-22,187,False,False,76.0,76.0,2019,6,5,0,0
2019-06-22,127,True,False,187.0,76.0,2019,6,5,127,0
2019-06-22,68,False,True,127.0,187.0,2019,6,5,0,68
2019-06-23,58,False,False,68.0,127.0,2019,6,6,0,0
2019-06-23,119,True,False,58.0,68.0,2019,6,6,119,0
2019-06-23,154,False,True,119.0,58.0,2019,6,6,0,154
2019-06-24,147,True,False,154.0,119.0,2019,6,0,147,0
2019-06-24,162,False,True,147.0,154.0,2019,6,0,0,162
2019-06-24,178,False,False,162.0,147.0,2019,6,0,0,0
2019-06-25,192,False,False,178.0,162.0,2019,6,1,0,0
2019-06-25,99,True,False,192.0,178.0,2019,6,1,99,0
2019-06-25,179,False,True,99.0,192.0,2019,6,1,0,179
2019-06-26,154,False,False,179.0,99.0,2019,6,2,0,0
2019-06-26,163,True,False,154.0,179.0,2019,6,2,163,0
2019-06-26,75,False,True,163.0,154.0,2019,6,2,0,75
2019-06-27,172,True,False,75.0,163.0,2019,6,3,172,0
2019-06-27,170,False,False,172.0,75.0,2019,6,3,0,0
2019-06-27,152,False,True,170.0,172.0,2019,6,3,0,152
2019-06-28,117,False,False,152.0,170.0,2019,6,4,0,0
2019-06-28,198,True,False,117.0,152.0,2019,6,4,198,0
2019-06-28,146,False,True,198.0,117.0,2019,6,4,0,146
2019-06-29,116,True,False,146.0,198.0,2019,6,5,116,0
2019-06-29,175,False,True,116.0,146.0,2019,6,5,0,175
2019-06-29,152,False,False,175.0,116.0,2019,6,5,0,0
2019-06-30,173,True,False,152.0,175.0,2019,6,6,173,0
2019-06-30,69,False,True,173.0,152.0,2019,6,6,0,69
2019-06-30,115,False,False,69.0,173.0,2019,6,6,0,0
2019-07-01,186,True,False,115.0,69.0,2019,7,0,186,0
2019-07-01,166,False,True,186.0,115.0,2019,7,0,0,166
2019-07-01,69,False,False,166.0,186.0,2019,7,0,0,0
2019-07-02,164,False,True,69.0,166.0,2019,7,1,0,164
2019-07-02,139,True,False,164.0,69.0,2019,7,1,139,0
2019-07-02,75,False,False,139.0,164.0,2019,7,1,0,0
2019-07-03,188,False,False,75.0,139.0,2019,7,2,0,0
2019-07-03,117,True,False,188.0,75.0,2019,7,2,117,0
2019-07-03,170,False,True,117.0,188.0,2019,7,2,0,170
2019-07-04,165,False,False,170.0,117.0,2019,7,3,0,0
2019-07-04,184,True,False,165.0,170.0,2019,7,3,184,0
2019-07-04,194,False,True,184.0,165.0,2019,7,3,0,194
2019-07-05,142,False,False,194.0,184.0,2019,7,4,0,0
2019-07-05,194,True,False,142.0,194.0,2019,7,4,194,0
2019-07-05,162,False,True,194.0,142.0,2019,7,4,0,162
2019-07-06,101,False,False,162.0,194.0,2019,7,5,0,0
2019-07-06,137,True,False,101.0,162.0,2019,7,5,137,0
2019-07-06,76,False,True,137.0,101.0,2019,7,5,0,76
2019-07-07,121,True,False,76.0,137.0,2019,7,6,121,0
2019-07-07,91,False,True,121.0,76.0,2019,7,6,0,91
2019-07-07,134,False,False,91.0,121.0,2019,7,6,0,0
2019-07-08,168,False,False,134.0,91.0,2019,7,0,0,0
2019-07-08,78,True,False,168.0,134.0,2019,7,0,78,0
2019-07-08,56,False,True,78.0,168.0,2019,7,0,0,56
2019-07-09,129,False,False,56.0,78.0,2019,7,1,0,0
2019-07-09,130,True,False,129.0,56.0,2019,7,1,130,0
2019-07-09,100,False,True,130.0,129.0,2019,7,1,0,100
2019-07-10,126,True,False,100.0,130.0,2019,7,2,126,0
2019-07-10,185,False,False,126.0,100.0,2019,7,2,0,0
2019-07-10,183,False,True,185.0,126.0,2019,7,2,0,183
2019-07-11,148,False,False,183.0,185.0,2019,7,3,0,0
2019-07-11,65,True,False,148.0,183.0,2019,7,3,65,0
2019-07-11,67,False,True,65.0,148.0,2019,7,3,0,67
2019-07-12,73,True,False,67.0,65.0,2019,7,4,73,0
2019-07-12,115,False,True,73.0,67.0,2019,7,4,0,115
2019-07-12,125,False,False,115.0,73.0,2019,7,4,0,0
2019-07-13,60,False,True,125.0,115.0,2019,7,5,0,60
2019-07-13,156,True,False,60.0,125.0,2019,7,5,156,0
2019-07-13,66,False,False,156.0,60.0,2019,7,5,0,0
2019-07-14,157,False,False,66.0,156.0,2019,7,6,0,0
2019-07-14,198,True,False,157.0,66.0,2019,7,6,198,0
2019-07-14,129,False,True,198.0,157.0,2019,7,6,0,129
2019-07-15,71,False,False,129.0,198.0,2019,7,0,0,0
2019-07-15,177,True,False,71.0,129.0,2019,7,0,177,0
2019-07-15,90,False,True,177.0,71.0,2019,7,0,0,90
2019-07-16,85,False,False,90.0,177.0,2019,7,1,0,0
2019-07-16,168,True,False,85.0,90.0,2019,7,1,168,0
2019-07-16,177,False,True,168.0,85.0,2019,7,1,0,177
2019-07-17,73,False,False,177.0,168.0,2019,7,2,0,0
2019-07-17,91,True,False,73.0,177.0,2019,7,2,91,0
2019-07-17,80,False,True,91.0,73.0,2019,7,2,0,80
2019-07-18,106,True,False,80.0,91.0,2019,7,3,106,0
2019-07-18,157,False,True,106.0,80.0,2019,7,3,0,157
2019-07-18,183,False,False,157.0,106.0,2019,7,3,0,0
2019-07-19,162,False,False,183.0,157.0,2019,7,4,0,0
2019-07-19,53,True,False,162.0,183.0,2019,7,4,53,0
2019-07-19,189,False,True,53.0,162.0,2019,7,4,0,189
2019-07-20,192,False,False,189.0,53.0,2019,7,5,0,0
2019-07-20,200,True,False,192.0,189.0,2019,7,5,200,0
2019-07-20,179,False,True,200.0,192.0,2019,7,5,0,179
2019-07-21,171,True,False,179.0,200.0,2019,7,6,171,0
2019-07-21,66,False,False,171.0,179.0,2019,7,6,0,0
2019-07-21,130,False,True,66.0,171.0,2019,7,6,0,130
2019-07-22,60,False,False,130.0,66.0,2019,7,0,0,0
2019-07-22,80,True,False,60.0,130.0,2019,7,0,80,0
2019-07-22,55,False,True,80.0,60.0,2019,7,0,0,55
2019-07-23,139,True,False,55.0,80.0,2019,7,1,139,0
2019-07-23,187,False,True,139.0,55.0,2019,7,1,0,187
2019-07-23,132,False,False,187.0,139.0,2019,7,1,0,0
2019-07-24,65,True,False,132.0,187.0,2019,7,2,65,0
2019-07-24,108,False,True,65.0,132.0,2019,7,2,0,108
2019-07-24,96,False,False,108.0,65.0,2019,7,2,0,0
2019-07-25,176,False,False,96.0,108.0,2019,7,3,0,0
2019-07-25,142,True,False,176.0,96.0,2019,7,3,142,0
2019-07-25,144,False,True,142.0,176.0,2019,7,3,0,144
2019-07-26,142,False,False,144.0,142.0,2019,7,4,0,0
2019-07-26,67,True,False,142.0,144.0,2019,7,4,67,0
2019-07-26,57,False,True,67.0,142.0,2019,7,4,0,57
2019-07-27,165,False,False,57.0,67.0,2019,7,5,0,0
2019-07-27,152,True,False,165.0,57.0,2019,7,5,152,0
2019-07-27,62,False,True,152.0,165.0,2019,7,5,0,62
2019-07-28,119,False,False,62.0,152.0,2019,7,6,0,0
2019-07-28,66,True,False,119.0,62.0,2019,7,6,66,0
2019-07-28,67,False,True,66.0,119.0,2019,7,6,0,67
2019-07-29,107,True,False,67.0,66.0,2019,7,0,107,0
2019-07-29,132,False,True,107.0,67.0,2019,7,0,0,132
2019-07-29,157,False,False,132.0,107.0,2019,7,0,0,0
2019-07-30,101,False,False,157.0,132.0,2019,7,1,0,0
2019-07-30,101,True,False,101.0,157.0,2019,7,1,101,0
2019-07-30,182,False,True,101.0,101.0,2019,7,1,0,182
2019-07-31,114,False,False,182.0,101.0,2019,7,2,0,0
2019-07-31,103,True,False,114.0,182.0,2019,7,2,103,0
2019-07-31,68,False,True,103.0,114.0,2019,7,2,0,68
2019-08-01,133,True,False,68.0,103.0,2019,8,3,133,0
2019-08-01,101,False,False,133.0,68.0,2019,8,3,0,0
2019-08-01,173,False,True,101.0,133.0,2019,8,3,0,173
2019-08-02,198,False,False,173.0,101.0,2019,8,4,0,0
2019-08-02,95,True,False,198.0,173.0,2019,8,4,95,0
2019-08-02,143,False,True,95.0,198.0,2019,8,4,0,143
2019-08-03,139,True,False,143.0,95.0,2019,8,5,139,0
2019-08-03,66,False,True,139.0,143.0,2019,8,5,0,66
2019-08-03,79,False,False,66.0,139.0,2019,8,5,0,0
2019-08-04,141,False,True,79.0,66.0,2019,8,6,0,141
2019-08-04,146,True,False,141.0,79.0,2019,8,6,146,0
2019-08-04,166,False,False,146.0,141.0,2019,8,6,0,0
2019-08-05,101,False,False,166.0,146.0,2019,8,0,0,0
2019-08-05,113,True,False,101.0,166.0,2019,8,0,113,0
2019-08-05,191,False,True,113.0,101.0,2019,8,0,0,191
2019-08-06,50,False,False,191.0,113.0,2019,8,1,0,0
2019-08-06,153,True,False,50.0,191.0,2019,8,1,153,0
2019-08-06,163,False,True,153.0,50.0,2019,8,1,0,163
2019-08-07,154,False,False,163.0,153.0,2019,8,2,0,0
2019-08-07,112,True,False,154.0,163.0,2019,8,2,112,0
2019-08-07,114,False,True,112.0,154.0,2019,8,2,0,114
2019-08-08,161,False,False,114.0,112.0,2019,8,3,0,0
2019-08-08,58,True,False,161.0,114.0,2019,8,3,58,0
2019-08-08,173,False,True,58.0,161.0,2019,8,3,0,173
2019-08-09,92,True,False,173.0,58.0,2019,8,4,92,0
2019-08-09,143,False,True,92.0,173.0,2019,8,4,0,143
2019-08-09,114,False,False,143.0,92.0,2019,8,4,0,0
2019-08-10,159,False,False,114.0,143.0,2019,8,5,0,0
2019-08-10,100,True,False,159.0,114.0,2019,8,5,100,0
2019-08-10,156,False,True,100.0,159.0,2019,8,5,0,156
2019-08-11,80,False,False,156.0,100.0,2019,8,6,0,0
2019-08-11,87,True,False,80.0,156.0,2019,8,6,87,0
2019-08-11,176,False,True,87.0,80.0,2019,8,6,0,176
2019-08-12,131,True,False,176.0,87.0,2019,8,0,131,0
2019-08-12,171,False,False,131.0,176.0,2019,8,0,0,0
2019-08-12,175,False,True,171.0,131.0,2019,8,0,0,175
2019-08-13,114,False,False,175.0,171.0,2019,8,1,0,0
2019-08-13,56,True,False,114.0,175.0,2019,8,1,56,0
2019-08-13,106,False,True,56.0,114.0,2019,8,1,0,106
2019-08-14,125,True,False,106.0,56.0,2019,8,2,125,0
2019-08-14,128,False,True,125.0,106.0,2019,8,2,0,128
2019-08-14,94,False,False,128.0,125.0,2019,8,2,0,0
2019-08-15,164,True,False,94.0,128.0,2019,8,3,164,0
2019-08-15,102,False,True,164.0,94.0,2019,8,3,0,102
2019-08-15,64,False,False,102.0,164.0,2019,8,3,0,0
2019-08-16,84,True,False,64.0,102.0,2019,8,4,84,0
2019-08-16,165,False,True,84.0,64.0,2019,8,4,0,165
2019-08-16,198,False,False,165.0,84.0,2019,8,4,0,0
2019-08-17,166,False,False,198.0,165.0,2019,8,5,0,0
2019-08-17,157,True,False,166.0,198.0,2019,8,5,157,0
2019-08-17,110,False,True,157.0,166.0,2019,8,5,0,110
2019-08-18,54,False,False,110.0,157.0,2019,8,6,0,0
2019-08-18,107,True,False,54.0,110.0,2019,8,6,107,0
2019-08-18,116,False,True,107.0,54.0,2019,8,6,0,116
2019-08-19,137,False,False,116.0,107.0,2019,8,0,0,0
2019-08-19,54,True,False,137.0,116.0,2019,8,0,54,0
2019-08-19,175,False,True,54.0,137.0,2019,8,0,0,175
2019-08-20,150,False,False,175.0,54.0,2019,8,1,0,0
2019-08-20,158,True,False,150.0,175.0,2019,8,1,158,0
2019-08-20,188,False,True,158.0,150.0,2019,8,1,0,188
2019-08-21,133,True,False,188.0,158.0,2019,8,2,133,0
2019-08-21,161,False,True,133.0,188.0,2019,8,2,0,161
2019-08-21,121,False,False,161.0,133.0,2019,8,2,0,0
2019-08-22,131,False,False,121.0,161.0,2019,8,3,0,0
2019-08-22,66,True,False,131.0,121.0,2019,8,3,66,0
2019-08-22,93,False,True,66.0,131.0,2019,8,3,0,93
2019-08-23,129,False,False,93.0,66.0,2019,8,4,0,0
2019-08-23,127,True,False,129.0,93.0,2019,8,4,127,0
2019-08-23,71,False,True,127.0,129.0,2019,8,4,0,71
2019-08-24,168,True,False,71.0,127.0,2019,8,5,168,0
2019-08-24,79,False,False,168.0,71.0,2019,8,5,0,0
2019-08-24,166,False,True,79.0,168.0,2019,8,5,0,166
2019-08-25,139,False,False,166.0,79.0,2019,8,6,0,0
2019-08-25,113,True,False,139.0,166.0,2019,8,6,113,0
2019-08-25,194,False,True,113.0,139.0,2019,8,6,0,194
2019-08-26,85,True,False,194.0,113.0,2019,8,0,85,0
2019-08-26,124,False,True,85.0,194.0,2019,8,0,0,124
2019-08-26,200,False,False,124.0,85.0,2019,8,0,0,0
2019-08-27,86,True,False,200.0,124.0,2019,8,1,86,0
2019-08-27,90,False,True,86.0,200.0,2019,8,1,0,90
2019-08-27,85,False,False,90.0,86.0,2019,8,1,0,0
2019-08-28,159,False,False,85.0,90.0,2019,8,2,0,0
2019-08-28,167,True,False,159.0,85.0,2019,8,2,167,0
2019-08-28,188,False,True,167.0,159.0,2019,8,2,0,188
2019-08-29,62,False,False,188.0,167.0,2019,8,3,0,0
2019-08-29,145,True,False,62.0,188.0,2019,8,3,145,0
2019-08-29,172,False,True,145.0,62.0,2019,8,3,0,172
2019-08-30,170,False,True,172.0,145.0,2019,8,4,0,170
2019-08-30,69,True,False,170.0,172.0,2019,8,4,69,0
2019-08-30,194,False,False,69.0,170.0,2019,8,4,0,0
2019-08-31,86,False,False,194.0,69.0,2019,8,5,0,0
2019-08-31,107,True,False,86.0,194.0,2019,8,5,107,0
2019-08-31,61,False,True,107.0,86.0,2019,8,5,0,61
2019-09-01,85,False,False,61.0,107.0,2019,9,6,0,0
2019-09-01,150,True,False,85.0,61.0,2019,9,6,150,0
2019-09-01,131,False,True,150.0,85.0,2019,9,6,0,131
2019-09-02,73,False,True,131.0,150.0,2019,9,0,0,73
2019-09-02,78,True,False,73.0,131.0,2019,9,0,78,0
2019-09-02,114,False,False,78.0,73.0,2019,9,0,0,0
2019-09-03,164,False,False,114.0,78.0,2019,9,1,0,0
2019-09-03,104,True,False,164.0,114.0,2019,9,1,104,0
2019-09-03,82,False,True,104.0,164.0,2019,9,1,0,82
2019-09-04,70,False,False,82.0,104.0,2019,9,2,0,0
2019-09-04,100,True,False,70.0,82.0,2019,9,2,100,0
2019-09-04,80,False,True,100.0,70.0,2019,9,2,0,80
2019-09-05,77,False,False,80.0,100.0,2019,9,3,0,0
2019-09-05,197,True,False,77.0,80.0,2019,9,3,197,0
2019-09-05,87,False,True,197.0,77.0,2019,9,3,0,87
2019-09-06,195,False,True,87.0,197.0,2019,9,4,0,195
2019-09-06,175,False,False,195.0,87.0,2019,9,4,0,0
2019-09-06,161,True,False,175.0,195.0,2019,9,4,161,0
2019-09-07,110,True,False,161.0,175.0,2019,9,5,110,0
2019-09-07,159,False,True,110.0,161.0,2019,9,5,0,159
2019-09-07,70,False,False,159.0,110.0,2019,9,5,0,0
2019-09-08,183,False,True,70.0,159.0,2019,9,6,0,183
2019-09-08,92,True,False,183.0,70.0,2019,9,6,92,0
2019-09-08,73,False,False,92.0,183.0,2019,9,6,0,0
2019-09-09,150,False,False,73.0,92.0,2019,9,0,0,0
2019-09-09,112,True,False,150.0,73.0,2019,9,0,112,0
2019-09-09,102,False,True,112.0,150.0,2019,9,0,0,102
2019-09-10,61,False,False,102.0,112.0,2019,9,1,0,0
2019-09-10,188,True,False,61.0,102.0,2019,9,1,188,0
2019-09-10,95,False,True,188.0,61.0,2019,9,1,0,95
2019-09-11,125,False,False,95.0,188.0,2019,9,2,0,0
2019-09-11,124,True,False,125.0,95.0,2019,9,2,124,0
2019-09-11,108,False,True,124.0,125.0,2019,9,2,0,108
2019-09-12,143,False,False,108.0,124.0,2019,9,3,0,0
2019-09-12,197,True,False,143.0,108.0,2019,9,3,197,0
2019-09-12,68,False,True,197.0,143.0,2019,9,3,0,68
2019-09-13,171,True,False,68.0,197.0,2019,9,4,171,0
2019-09-13,78,False,True,171.0,68.0,2019,9,4,0,78
2019-09-13,102,False,False,78.0,171.0,2019,9,4,0,0
2019-09-14,107,False,False,102.0,78.0,2019,9,5,0,0
2019-09-14,149,True,False,107.0,102.0,2019,9,5,149,0
2019-09-14,157,False,True,149.0,107.0,2019,9,5,0,157
2019-09-15,84,False,False,157.0,149.0,2019,9,6,0,0
2019-09-15,132,True,False,84.0,157.0,2019,9,6,132,0
2019-09-15,198,False,True,132.0,84.0,2019,9,6,0,198
2019-09-16,176,True,False,198.0,132.0,2019,9,0,176,0
2019-09-16,194,False,False,176.0,198.0,2019,9,0,0,0
2019-09-16,109,False,True,194.0,176.0,2019,9,0,0,109
2019-09-17,81,False,False,109.0,194.0,2019,9,1,0,0
2019-09-17,113,True,False,81.0,109.0,2019,9,1,113,0
2019-09-17,111,False,True,113.0,81.0,2019,9,1,0,111
2019-09-18,79,True,False,111.0,113.0,2019,9,2,79,0
2019-09-18,68,False,True,79.0,111.0,2019,9,2,0,68
2019-09-18,193,False,False,68.0,79.0,2019,9,2,0,0
2019-09-19,77,False,True,193.0,68.0,2019,9,3,0,77
2019-09-19,178,True,False,77.0,193.0,2019,9,3,178,0
2019-09-19,70,False,False,178.0,77.0,2019,9,3,0,0
2019-09-20,109,False,False,70.0,178.0,2019,9,4,0,0
2019-09-20,172,True,False,109.0,70.0,2019,9,4,172,0
2019-09-20,135,False,True,172.0,109.0,2019,9,4,0,135
2019-09-21,199,False,False,135.0,172.0,2019,9,5,0,0
2019-09-21,101,True,False,199.0,135.0,2019,9,5,101,0
2019-09-21,51,False,True,101.0,199.0,2019,9,5,0,51
2019-09-22,115,False,False,51.0,101.0,2019,9,6,0,0
2019-09-22,169,True,False,115.0,51.0,2019,9,6,169,0
2019-09-22,75,False,True,169.0,115.0,2019,9,6,0,75
2019-09-23,151,False,True,75.0,169.0,2019,9,0,0,151
2019-09-23,186,False,False,151.0,75.0,2019,9,0,0,0
2019-09-23,157,True,False,186.0,151.0,2019,9,0,157,0
2019-09-24,108,False,True,157.0,186.0,2019,9,1,0,108
2019-09-24,178,True,False,108.0,157.0,2019,9,1,178,0
2019-09-24,177,False,False,178.0,108.0,2019,9,1,0,0
2019-09-25,70,False,False,177.0,178.0,2019,9,2,0,0
2019-09-25,159,True,False,70.0,177.0,2019,9,2,159,0
2019-09-25,169,False,True,159.0,70.0,2019,9,2,0,169
2019-09-26,139,False,False,169.0,159.0,2019,9,3,0,0
2019-09-26,120,True,False,139.0,169.0,2019,9,3,120,0
2019-09-26,160,False,True,120.0,139.0,2019,9,3,0,160
2019-09-27,118,False,True,160.0,120.0,2019,9,4,0,118
2019-09-27,158,False,False,118.0,160.0,2019,9,4,0,0
2019-09-27,147,True,False,158.0,118.0,2019,9,4,147,0
2019-09-28,112,True,False,147.0,158.0,2019,9,5,112,0
2019-09-28,141,False,True,112.0,147.0,2019,9,5,0,141
2019-09-28,76,False,False,141.0,112.0,2019,9,5,0,0
2019-09-29,148,True,False,76.0,141.0,2019,9,6,148,0
2019-09-29,86,False,True,148.0,76.0,2019,9,6,0,86
2019-09-29,123,False,False,86.0,148.0,2019,9,6,0,0
2019-09-30,118,True,False,123.0,86.0,2019,9,0,118,0
2019-09-30,191,False,True,118.0,123.0,2019,9,0,0,191
2019-09-30,179,False,False,191.0,118.0,2019,9,0,0,0
2019-10-01,167,True,False,179.0,191.0,2019,10,1,167,0
2019-10-01,76,False,True,167.0,179.0,2019,10,1,0,76
2019-10-01,57,False,False,76.0,167.0,2019,10,1,0,0
2019-10-02,124,False,False,57.0,76.0,2019,10,2,0,0
2019-10-02,170,True,False,124.0,57.0,2019,10,2,170,0
2019-10-02,118,False,True,170.0,124.0,2019,10,2,0,118
2019-10-03,200,False,False,118.0,170.0,2019,10,3,0,0
2019-10-03,54,True,False,200.0,118.0,2019,10,3,54,0
2019-10-03,137,False,True,54.0,200.0,2019,10,3,0,137
2019-10-04,51,False,False,137.0,54.0,2019,10,4,0,0
2019-10-04,191,True,False,51.0,137.0,2019,10,4,191,0
2019-10-04,59,False,True,191.0,51.0,2019,10,4,0,59
2019-10-05,112,False,False,59.0,191.0,2019,10,5,0,0
2019-10-05,154,True,False,112.0,59.0,2019,10,5,154,0
2019-10-05,132,False,True,154.0,112.0,2019,10,5,0,132
2019-10-06,171,True,False,132.0,154.0,2019,10,6,171,0
2019-10-06,115,False,True,171.0,132.0,2019,10,6,0,115
2019-10-06,118,False,False,115.0,171.0,2019,10,6,0,0
2019-10-07,189,False,False,118.0,115.0,2019,10,0,0,0
2019-10-07,195,True,False,189.0,118.0,2019,10,0,195,0
2019-10-07,78,False,True,195.0,189.0,2019,10,0,0,78
2019-10-08,195,False,False,78.0,195.0,2019,10,1,0,0
2019-10-08,169,True,False,195.0,78.0,2019,10,1,169,0
2019-10-08,117,False,True,169.0,195.0,2019,10,1,0,117
2019-10-09,188,True,False,117.0,169.0,2019,10,2,188,0
2019-10-09,99,False,False,188.0,117.0,2019,10,2,0,0
2019-10-09,127,False,True,99.0,188.0,2019,10,2,0,127
2019-10-10,145,False,False,127.0,99.0,2019,10,3,0,0
2019-10-10,175,True,False,145.0,127.0,2019,10,3,175,0
2019-10-10,181,False,True,175.0,145.0,2019,10,3,0,181
2019-10-11,124,True,False,181.0,175.0,2019,10,4,124,0
2019-10-11,166,False,True,124.0,181.0,2019,10,4,0,166
2019-10-11,162,False,False,166.0,124.0,2019,10,4,0,0
2019-10-12,66,True,False,162.0,166.0,2019,10,5,66,0
2019-10-12,50,False,True,66.0,162.0,2019,10,5,0,50
2019-10-12,123,False,False,50.0,66.0,2019,10,5,0,0
2019-10-13,164,False,False,123.0,50.0,2019,10,6,0,0
2019-10-13,116,True,False,164.0,123.0,2019,10,6,116,0
2019-10-13,166,False,True,116.0,164.0,2019,10,6,0,166
2019-10-14,99,False,False,166.0,116.0,2019,10,0,0,0
2019-10-14,132,True,False,99.0,166.0,2019,10,0,132,0
2019-10-14,200,False,True,132.0,99.0,2019,10,0,0,200
2019-10-15,65,False,True,200.0,132.0,2019,10,1,0,65
2019-10-15,145,True,False,65.0,200.0,2019,10,1,145,0
2019-10-15,71,False,False,145.0,65.0,2019,10,1,0,0
2019-10-16,124,False,False,71.0,145.0,2019,10,2,0,0
2019-10-16,94,True,False,124.0,71.0,2019,10,2,94,0
2019-10-16,91,False,True,94.0,124.0,2019,10,2,0,91
